val
0.492601037
0.483427939
0.497832382
0.463517944
0.468493713
0.456963286
0.494451048
0.491981963
0.455901812
0.504591512
0.519168036
0.528042304
0.534059742
0.907439703
0.968355214
1
0.83460535
0.699716869
0.725207885
0.745313074
0.560862214
0.55167294
0.876019285
0.757986566
0.669389875
0.731714918
0.667050009
0.565920492
0.563671212
0.556813658
0.561294646
0.68831377
0.866196985
0.912389455
0.835221737
0.792248194
0.706092067
0.615865698
0.678130584
0.721841582
0.728045905
0.791156613
0.805591406
0.713752916
0.528098831
0.443312526
0.46569258
0.437652758
0.490167424
0.467118645
0.491519529
0.473151099
0.480733142
0.493240738
0.463854107
0.472415856
0.521213897
0.510006261
0.517014428
0.532736133
0.535151225
0.542926469
0.525775649
0.529232396
0.516257954
0.487527709
0.527928676
0.527968311
0.495712046
0.44853129
0.457090262
0.464891244
0.479740578
0.497668582
0.467352962
0.448133253
0.460467978
0.463786442
0.446967837
0.42816662
0.482604464
0.552041873
0.52181718
0.487595075
0.501317791
0.482439756
0.490548162
0.486476949
0.454784306
0.476323283
0.508626553
0.428376978
0.386584662
0.372649662
0.352505717
0.349163315
0.366847369
0.381141031
0.385793946
0.381986474
0.345345047
0.525848372
0.750589868
0.499626075
0.672790942
0.805320783
0.82545029
0.798876222
0.66135009
0.516198985
0.562087731
0.724277412
0.736993751
0.636388435
0.572506805
0.557300553
0.53792995
0.511691826
0.42754486
0.423564758
0.424790623
0.52511062
0.568068111
0.573807589
0.55729723
0.481574642
0.450234304
0.368552198
0.547155237
0.578396745
0.549221631
0.413503391
0.425916125
0.355947169
0.327958087
0.349309777
0.347473659
0.337356279
0.305422409
0.356476357
0.380662488
0.371773047
0.359575103
0.404455987
0.352879738
0.361919026
0.34316358
0.35816835
0.454649622
0.50358062
0.525732986
0.52858562
0.509461491
0.541903304
0.53851526
0.513136063
0.528454198
0.52010784
0.474253247
0.457054573
0.48582694
0.474622118
0.478266881
0.475388357
0.485672123
0.491886139
0.463963116
0.502964216
0.483024918
0.484963152
0.489910187
0.480524622
0.491995034
0.494536705
0.489511301
0.505105795
0.488011966
0.459068485
0.471466621
0.476535798
0.484976149
0.480389107
0.506956247
0.520949718
0.657323879
0.622818312
0.564951842
0.537887503
0.5010266
0.505066062
0.489205129
0.496336007
0.495014408
0.57415225
0.59324546
0.555812994
0.491349616
0.494916697
0.512682735
0.497305374
0.416839492
0.329885819
0.312694273
0.31484527
0.363753171
0.332600631
0.308869095
0.359816901
0.314742678
0.314361786
0.422064622
0.504335033
0.64244949
0.672829054
0.685167923
0.685299807
0.668384985
0.646567074
0.576640601
0.454622632
0.388625142
0.33042586
0.305499071
0.506375495
0.626904485
0.54501854
0.376925748
0.615937346
0.771854512
0.747324341
0.505044298
0.512720024
0.39107396
0.587455085
0.809036057
0.777822236
0.776331031
0.746209553
0.649787476
0.528772849
0.692078558
0.721832606
0.684272569
0.684397299
0.624514051
0.556666467
0.449276111
0.361330874
0.352644583
0.33147805
0.36586275
0.389374908
0.348393845
0.362079622
0.341643176
0.331699832
