val
0.006397693
0.017871953
0.014061522
0.013213748
0.013854229
0.015377668
0.020892716
0.013126547
0.014955146
0.051278764
0.103565145
0.144457925
0.184315053
0.159050321
0.167088874
0.144338873
0.12469154
0.088381366
0.092896213
0.079560808
0.080010275
0.037864606
0.030151232
0.022682532
0.024660152
0.018496811
0.026865867
0.023743996
0.804814089
0.484154921
0.189851189
0.129108448
0.109720838
0.092685984
0.174247065
0.391415421
0.492606013
1
0.870855707
0.104135243
0.071918563
0.169864633
0.288826522
0.217392783
0.048453794
0.002572437
0.003149945
0.009692473
0.047928355
0.104758569
0.097293481
0.701040542
0.49297286
0.170761697
0.005681395
0.119931555
0.129117742
0.552207109
0.88990052
0.010974741
0.003900192
0.011906131
0.122523648
0.237867883
0.183807
0.129483182
0.100047621
0.049616546
0.008966062
0.005417216
0.017589555
0.039209632
0.045980002
0.095096597
0.056869457
0.048833176
0.052296473
0.025463802
0.023786024
0.016982549
0.007557368
0.012378167
0.00877362
0.007135078
0.011293589
0.074594568
0.112117306
0.160556869
0.200353089
0.229327701
0.166895517
0.115211369
0.042254263
0.043684887
0.03831713
0.054767899
0.041391347
0.086399324
0.087375769
0.092713752
0.095815681
0.04009695
0.030459615
0.058134279
0.042848977
0.051250573
0.022726766
0.040674148
0.072522417
0.050218042
0.051267092
0.023730333
0.027483653
0.052455072
0.030830011
0.027721833
0.064158767
0.055305438
0.051194611
0.034052261
0.03286413
0.041276757
0.037048499
0.033539431
0.061614955
0.056762521
0.051000652
0.052654274
0.041409895
0.06030954
0.064285376
0.034977509
0.049784311
0.107007127
0.066342036
0.051811531
0.048144781
0.038893958
0.04087904
0.038470508
0.026042303
0.048384411
0.060083375
0.029855237
0.024901725
0.026943606
0.003359697
0.005062481
0.004912489
0.006509021
0.003601628
0.002345545
0.004911977
0.004679636
0.002534469
0.00284503
0.00508872
0.003664095
0.003015476
0.003229792
0.007430558
0.012043462
0.010513479
0.030429686
0.009458248
0.016101859
0.007770132
0.003824514
0.00708532
0.006122273
0.003160179
0.069533878
0.028559993
0.012473021
0.010051129
0.008946021
0.011960371
0.061005744
0.103954646
0.107022153
0.090352569
0.080918244
0.078240556
0.055706296
0.010026718
0.003939454
0.008322407
0.007924916
0.004534357
0.006007541
0.005922788
0.005825518
0.003280182
0.012463103
0.011786405
0.010231762
0.007899009
0.007970125
0.007626864
0.005552248
0.005751241
0.00558945
0.005816848
0.00502666
0.004980372
0.004923896
0.003276667
0.005038894
0.004513248
0.004867942
0.004497759
0.004124088
0.0101015
0.011789059
0.006855569
0.010104408
0.008799586
0.005707396
0.004194928
0.005483399
0.003432684
0.005561369
0.004766356
0.006911254
0.004124521
0.011578495
0.005428906
0.006578398
0.092323931
0.126194128
0.114479636
0.212648221
0.066528501
0.170356952
0.1402744
0.18504871
0.072183668
0.059621314
0.037336687
0.020166518
0.016263181
0.010018667
0.006809872
0.009370234
0.011315364
0.009121855
0.00999666
0.007371541
0.014685095
0.010259849
0.141494105
0.580768967
0.883764977
0.802252672
0.809421684
0.816857976
0.711927433
0.453192536
0.111902255
0.107854451
0.095235894
0.091326476
0.060188752
0.034746503
0.022169235
0.020223551
0.014651722
0.022674458
0.014543598
0.017090454
0.012049599
0.012258742
0.013092117
0.012474708
0.025688843
